osculum_ID,tracking_num,t,x,y,r,v,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DA_S40_O2,1,0.00E+00,1.68E+00,2.74E+00,3.21E+00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DA_S40_O2,1,8.34E-03,1.70E+00,2.87E+00,3.34E+00,1.58E+01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DA_S40_O2,1,1.67E-02,1.73E+00,3.00E+00,3.46E+00,1.95E+01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DA_S40_O2,1,2.50E-02,1.76E+00,3.19E+00,3.65E+00,1.93E+01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DA_S40_O2,1,3.34E-02,1.78E+00,3.32E+00,3.77E+00,2.07E+01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DA_S40_O2,1,4.17E-02,1.81E+00,3.53E+00,3.97E+00,2.08E+01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DA_S40_O2,1,5.01E-02,1.80E+00,3.66E+00,4.08E+00,1.92E+01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DA_S40_O2,1,5.84E-02,1.82E+00,3.85E+00,4.26E+00,2.04E+01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DA_S40_O2,1,6.67E-02,1.84E+00,4.00E+00,4.40E+00,2.00E+01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DA_S40_O2,1,7.51E-02,1.86E+00,4.18E+00,4.58E+00,2.26E+01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DA_S40_O2,1,8.34E-02,1.89E+00,4.38E+00,4.76E+00,2.29E+01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DA_S40_O2,1,9.18E-02,1.91E+00,4.56E+00,4.95E+00,2.34E+01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DA_S40_O2,1,1.00E-01,1.94E+00,4.76E+00,5.14E+00,2.12E+01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DA_S40_O2,1,1.08E-01,1.96E+00,4.91E+00,5.29E+00,1.58E+01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DA_S40_O2,1,1.17E-01,2.00E+00,5.02E+00,5.40E+00,1.60E+01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DA_S40_O2,1,1.25E-01,2.06E+00,5.16E+00,5.55E+00,2.14E+01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DA_S40_O2,1,1.33E-01,2.09E+00,5.36E+00,5.76E+00,2.22E+01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DA_S40_O2,1,1.42E-01,2.13E+00,5.52E+00,5.92E+00,1.90E+01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DA_S40_O2,1,1.50E-01,2.16E+00,5.67E+00,6.07E+00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DA_S40_O2,2,1.74E+00,1.81E+00,1.86E+00,2.60E+00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DA_S40_O2,2,1.74E+00,1.78E+00,2.00E+00,2.68E+00,1.71E+01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DA_S40_O2,2,1.75E+00,1.77E+00,2.14E+00,2.78E+00,1.93E+01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DA_S40_O2,2,1.76E+00,1.76E+00,2.33E+00,2.92E+00,2.07E+01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DA_S40_O2,2,1.77E+00,1.75E+00,2.49E+00,3.04E+00,1.95E+01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DA_S40_O2,2,1.78E+00,1.74E+00,2.65E+00,3.17E+00,1.82E+01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DA_S40_O2,2,1.79E+00,1.71E+00,2.79E+00,3.27E+00,1.74E+01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DA_S40_O2,2,1.79E+00,1.68E+00,2.94E+00,3.38E+00,1.93E+01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DA_S40_O2,2,1.80E+00,1.66E+00,3.11E+00,3.52E+00,2.13E+01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DA_S40_O2,2,1.81E+00,1.65E+00,3.29E+00,3.68E+00,2.01E+01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DA_S40_O2,2,1.82E+00,1.66E+00,3.44E+00,3.82E+00,1.97E+01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DA_S40_O2,2,1.83E+00,1.64E+00,3.62E+00,3.97E+00,2.33E+01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DA_S40_O2,2,1.84E+00,1.61E+00,3.83E+00,4.15E+00,2.32E+01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DA_S40_O2,2,1.84E+00,1.60E+00,4.00E+00,4.31E+00,2.30E+01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DA_S40_O2,2,1.85E+00,1.58E+00,4.21E+00,4.50E+00,2.34E+01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DA_S40_O2,2,1.86E+00,1.56E+00,4.39E+00,4.66E+00,2.11E+01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DA_S40_O2,2,1.87E+00,1.54E+00,4.56E+00,4.81E+00,2.25E+01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DA_S40_O2,2,1.88E+00,1.52E+00,4.76E+00,5.00E+00,2.77E+01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DA_S40_O2,2,1.89E+00,1.48E+00,5.02E+00,5.23E+00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DA_S40_O2,3,3.04E+00,1.09E+00,7.22E-01,1.31E+00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DA_S40_O2,3,3.04E+00,1.06E+00,8.76E-01,1.38E+00,1.72E+01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DA_S40_O2,3,3.05E+00,1.07E+00,1.01E+00,1.47E+00,1.61E+01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DA_S40_O2,3,3.06E+00,1.08E+00,1.14E+00,1.57E+00,1.62E+01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DA_S40_O2,3,3.07E+00,1.06E+00,1.28E+00,1.66E+00,1.53E+01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DA_S40_O2,3,3.08E+00,1.04E+00,1.40E+00,1.74E+00,1.72E+01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DA_S40_O2,3,3.09E+00,9.77E-01,1.55E+00,1.83E+00,2.13E+01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DA_S40_O2,3,3.09E+00,9.59E-01,1.74E+00,1.99E+00,2.10E+01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DA_S40_O2,3,3.10E+00,9.00E-01,1.89E+00,2.10E+00,1.97E+01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DA_S40_O2,3,3.11E+00,8.79E-01,2.06E+00,2.24E+00,1.97E+01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DA_S40_O2,3,3.12E+00,9.03E-01,2.22E+00,2.40E+00,1.80E+01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DA_S40_O2,3,3.13E+00,8.61E-01,2.36E+00,2.51E+00,2.05E+01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DA_S40_O2,3,3.14E+00,8.04E-01,2.55E+00,2.68E+00,2.21E+01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DA_S40_O2,3,3.14E+00,7.67E-01,2.72E+00,2.82E+00,2.05E+01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DA_S40_O2,3,3.15E+00,7.39E-01,2.89E+00,2.98E+00,2.27E+01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DA_S40_O2,3,3.16E+00,7.20E-01,3.09E+00,3.18E+00,2.46E+01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DA_S40_O2,3,3.17E+00,6.91E-01,3.30E+00,3.37E+00,2.45E+01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DA_S40_O2,3,3.18E+00,6.62E-01,3.50E+00,3.56E+00,2.50E+01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DA_S40_O2,3,3.19E+00,6.45E-01,3.71E+00,3.77E+00,2.34E+01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DA_S40_O2,3,3.19E+00,6.21E-01,3.89E+00,3.93E+00,1.93E+01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DA_S40_O2,3,3.20E+00,5.88E-01,4.03E+00,4.07E+00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DA_S40_O2,4,5.95E+00,1.96E+00,1.94E+00,2.76E+00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DA_S40_O2,4,5.96E+00,1.97E+00,2.10E+00,2.88E+00,2.25E+01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DA_S40_O2,4,5.96E+00,1.97E+00,2.31E+00,3.04E+00,2.56E+01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DA_S40_O2,4,5.97E+00,1.99E+00,2.52E+00,3.21E+00,2.23E+01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DA_S40_O2,4,5.98E+00,2.00E+00,2.68E+00,3.35E+00,1.98E+01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DA_S40_O2,4,5.99E+00,2.01E+00,2.85E+00,3.49E+00,2.17E+01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DA_S40_O2,4,6.00E+00,2.02E+00,3.05E+00,3.66E+00,2.27E+01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DA_S40_O2,4,6.01E+00,2.03E+00,3.23E+00,3.82E+00,2.28E+01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DA_S40_O2,4,6.01E+00,2.02E+00,3.43E+00,3.98E+00,2.15E+01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DA_S40_O2,4,6.02E+00,2.04E+00,3.59E+00,4.13E+00,2.17E+01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DA_S40_O2,4,6.03E+00,2.04E+00,3.79E+00,4.30E+00,2.22E+01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DA_S40_O2,4,6.04E+00,2.03E+00,3.96E+00,4.45E+00,2.00E+01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DA_S40_O2,4,6.05E+00,2.05E+00,4.12E+00,4.60E+00,1.85E+01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DA_S40_O2,4,6.06E+00,2.05E+00,4.27E+00,4.74E+00,1.95E+01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DA_S40_O2,4,6.06E+00,2.08E+00,4.45E+00,4.91E+00,2.13E+01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DA_S40_O2,4,6.07E+00,2.09E+00,4.62E+00,5.07E+00,2.19E+01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DA_S40_O2,4,6.08E+00,2.12E+00,4.81E+00,5.25E+00,1.93E+01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DA_S40_O2,4,6.09E+00,2.14E+00,4.94E+00,5.38E+00,1.85E+01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DA_S40_O2,4,6.10E+00,2.19E+00,5.11E+00,5.56E+00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DA_S40_O2,5,7.90E+00,1.40E+00,1.41E+00,1.98E+00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DA_S40_O2,5,7.91E+00,1.38E+00,1.55E+00,2.08E+00,1.85E+01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DA_S40_O2,5,7.92E+00,1.35E+00,1.71E+00,2.18E+00,1.82E+01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DA_S40_O2,5,7.92E+00,1.34E+00,1.85E+00,2.29E+00,1.91E+01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DA_S40_O2,5,7.93E+00,1.35E+00,2.03E+00,2.43E+00,2.07E+01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DA_S40_O2,5,7.94E+00,1.35E+00,2.19E+00,2.57E+00,1.95E+01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DA_S40_O2,5,7.95E+00,1.32E+00,2.35E+00,2.70E+00,2.01E+01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DA_S40_O2,5,7.96E+00,1.32E+00,2.53E+00,2.85E+00,1.90E+01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DA_S40_O2,5,7.97E+00,1.32E+00,2.67E+00,2.98E+00,1.95E+01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DA_S40_O2,5,7.97E+00,1.32E+00,2.85E+00,3.14E+00,2.24E+01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DA_S40_O2,5,7.98E+00,1.30E+00,3.04E+00,3.31E+00,2.03E+01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DA_S40_O2,5,7.99E+00,1.30E+00,3.19E+00,3.45E+00,2.03E+01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DA_S40_O2,5,8.00E+00,1.30E+00,3.38E+00,3.62E+00,2.05E+01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DA_S40_O2,5,8.01E+00,1.28E+00,3.53E+00,3.76E+00,1.88E+01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DA_S40_O2,5,8.02E+00,1.27E+00,3.69E+00,3.91E+00,1.97E+01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DA_S40_O2,5,8.02E+00,1.26E+00,3.86E+00,4.06E+00,1.93E+01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DA_S40_O2,5,8.03E+00,1.24E+00,4.02E+00,4.20E+00,1.89E+01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DA_S40_O2,5,8.04E+00,1.20E+00,4.17E+00,4.34E+00,1.92E+01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DA_S40_O2,5,8.05E+00,1.20E+00,4.33E+00,4.49E+00,1.87E+01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DA_S40_O2,5,8.06E+00,1.19E+00,4.48E+00,4.64E+00,1.86E+01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DA_S40_O2,5,8.07E+00,1.13E+00,4.64E+00,4.77E+00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DA_S41_O1,1,1.01E+00,1.57E+00,1.34E+00,2.07E+00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DA_S41_O1,1,1.02E+00,1.60E+00,1.46E+00,2.17E+00,1.60E+01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DA_S41_O1,1,1.03E+00,1.62E+00,1.61E+00,2.28E+00,1.70E+01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DA_S41_O1,1,1.03E+00,1.62E+00,1.75E+00,2.38E+00,1.51E+01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DA_S41_O1,1,1.04E+00,1.64E+00,1.86E+00,2.48E+00,1.49E+01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DA_S41_O1,1,1.05E+00,1.65E+00,1.99E+00,2.59E+00,1.66E+01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DA_S41_O1,1,1.06E+00,1.71E+00,2.13E+00,2.73E+00,1.68E+01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DA_S41_O1,1,1.07E+00,1.71E+00,2.27E+00,2.84E+00,1.44E+01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DA_S41_O1,1,1.08E+00,1.72E+00,2.37E+00,2.93E+00,1.39E+01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DA_S41_O1,1,1.08E+00,1.75E+00,2.49E+00,3.05E+00,1.89E+01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DA_S41_O1,1,1.09E+00,1.74E+00,2.68E+00,3.20E+00,1.79E+01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DA_S41_O1,1,1.10E+00,1.75E+00,2.79E+00,3.30E+00,1.36E+01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DA_S41_O1,1,1.11E+00,1.77E+00,2.91E+00,3.40E+00,1.58E+01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DA_S41_O1,1,1.12E+00,1.81E+00,3.05E+00,3.55E+00,1.77E+01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DA_S41_O1,1,1.13E+00,1.87E+00,3.19E+00,3.69E+00,1.64E+01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DA_S41_O1,1,1.13E+00,1.90E+00,3.31E+00,3.82E+00,1.57E+01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DA_S41_O1,1,1.14E+00,1.94E+00,3.44E+00,3.95E+00,1.76E+01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DA_S41_O1,1,1.15E+00,1.96E+00,3.59E+00,4.10E+00,1.42E+01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DA_S41_O1,1,1.16E+00,1.99E+00,3.67E+00,4.17E+00,1.18E+01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DA_S41_O1,1,1.17E+00,2.03E+00,3.78E+00,4.29E+00,1.49E+01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DA_S41_O1,1,1.18E+00,2.06E+00,3.91E+00,4.41E+00,1.70E+01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DA_S41_O1,1,1.18E+00,2.11E+00,4.05E+00,4.57E+00,1.52E+01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DA_S41_O1,1,1.19E+00,2.14E+00,4.15E+00,4.67E+00,1.42E+01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DA_S41_O1,1,1.20E+00,2.16E+00,4.28E+00,4.80E+00,1.68E+01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DA_S41_O1,1,1.21E+00,2.19E+00,4.42E+00,4.94E+00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DA_S41_O1,2,2.79E+00,2.40E+00,1.19E+00,2.68E+00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DA_S41_O1,2,2.80E+00,2.41E+00,1.24E+00,2.72E+00,6.72E+00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DA_S41_O1,2,2.81E+00,2.45E+00,1.30E+00,2.77E+00,7.61E+00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DA_S41_O1,2,2.82E+00,2.48E+00,1.35E+00,2.82E+00,7.15E+00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DA_S41_O1,2,2.83E+00,2.50E+00,1.40E+00,2.87E+00,8.57E+00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DA_S41_O1,2,2.84E+00,2.51E+00,1.49E+00,2.92E+00,8.25E+00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DA_S41_O1,2,2.84E+00,2.52E+00,1.54E+00,2.96E+00,7.74E+00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DA_S41_O1,2,2.85E+00,2.54E+00,1.62E+00,3.01E+00,9.39E+00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DA_S41_O1,2,2.86E+00,2.56E+00,1.69E+00,3.07E+00,9.74E+00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DA_S41_O1,2,2.87E+00,2.58E+00,1.77E+00,3.13E+00,9.74E+00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DA_S41_O1,2,2.88E+00,2.61E+00,1.85E+00,3.20E+00,8.44E+00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DA_S41_O1,2,2.89E+00,2.63E+00,1.91E+00,3.25E+00,7.61E+00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DA_S41_O1,2,2.89E+00,2.65E+00,1.97E+00,3.30E+00,7.25E+00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DA_S41_O1,2,2.90E+00,2.66E+00,2.02E+00,3.34E+00,9.89E+00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DA_S41_O1,2,2.91E+00,2.68E+00,2.13E+00,3.42E+00,1.04E+01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DA_S41_O1,2,2.92E+00,2.69E+00,2.20E+00,3.47E+00,8.57E+00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DA_S41_O1,2,2.93E+00,2.71E+00,2.27E+00,3.54E+00,1.01E+01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DA_S41_O1,2,2.94E+00,2.71E+00,2.36E+00,3.59E+00,8.50E+00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DA_S41_O1,2,2.94E+00,2.72E+00,2.41E+00,3.64E+00,8.25E+00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DA_S41_O1,2,2.95E+00,2.73E+00,2.50E+00,3.70E+00,1.04E+01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DA_S41_O1,2,2.96E+00,2.75E+00,2.58E+00,3.77E+00,1.04E+01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DA_S41_O1,2,2.97E+00,2.76E+00,2.67E+00,3.84E+00,9.58E+00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DA_S41_O1,2,2.98E+00,2.78E+00,2.74E+00,3.90E+00,1.04E+01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DA_S41_O1,2,2.99E+00,2.79E+00,2.84E+00,3.98E+00,1.14E+01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DA_S41_O1,2,2.99E+00,2.80E+00,2.93E+00,4.05E+00,1.36E+01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DA_S41_O1,2,3.00E+00,2.82E+00,3.06E+00,4.17E+00,1.58E+01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DA_S41_O1,2,3.01E+00,2.86E+00,3.18E+00,4.28E+00,1.22E+01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DA_S41_O1,2,3.02E+00,2.90E+00,3.25E+00,4.36E+00,1.10E+01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DA_S41_O1,2,3.03E+00,2.92E+00,3.36E+00,4.45E+00,1.22E+01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DA_S41_O1,2,3.04E+00,2.96E+00,3.45E+00,4.55E+00,1.43E+01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DA_S41_O1,2,3.04E+00,3.02E+00,3.57E+00,4.68E+00,1.26E+01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DA_S41_O1,2,3.05E+00,3.04E+00,3.64E+00,4.74E+00,1.05E+01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DA_S41_O1,2,3.06E+00,3.09E+00,3.74E+00,4.85E+00,1.30E+01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DA_S41_O1,2,3.07E+00,3.13E+00,3.84E+00,4.96E+00,1.13E+01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DA_S41_O1,2,3.08E+00,3.16E+00,3.91E+00,5.03E+00,1.18E+01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DA_S41_O1,2,3.09E+00,3.20E+00,4.02E+00,5.14E+00,1.39E+01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DA_S41_O1,2,3.09E+00,3.25E+00,4.13E+00,5.25E+00,1.26E+01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DA_S41_O1,2,3.10E+00,3.27E+00,4.22E+00,5.34E+00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DA_S41_O2,1,1.25E-01,1.30E+00,1.23E+00,1.79E+00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DA_S41_O2,1,1.33E-01,1.28E+00,1.33E+00,1.85E+00,1.25E+01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DA_S41_O2,1,1.42E-01,1.25E+00,1.43E+00,1.90E+00,1.10E+01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DA_S41_O2,1,1.50E-01,1.24E+00,1.51E+00,1.95E+00,9.39E+00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DA_S41_O2,1,1.58E-01,1.23E+00,1.59E+00,2.01E+00,1.22E+01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DA_S41_O2,1,1.67E-01,1.22E+00,1.71E+00,2.10E+00,1.49E+01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DA_S41_O2,1,1.75E-01,1.21E+00,1.84E+00,2.20E+00,1.84E+01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
